system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_000000000000000003ac,38,37,40,60,55,203,203,45,49,1,51,18,700,-85,-16,17,-30,-5,-49,-1,-8,-916,4,-7,-11,38,-8,16,3,13,326,-83,-22,23,-23,0,-23,0,0.92740995,336.33334,0.059167784,100778.0,0.007435334,142.91667,287.44,1.6086639,"{""type"":""Point"",""coordinates"":[114.64151270232685,36.793692659371715]}"
1_000000000000000003f0,41,39,41,53,56,202,202,48,46,1,811,9,520,-79,12,3,-56,13,-19,-1,0,-872,7,-30,-12,34,-25,10,3,8,406,-61,3,2,-38,0,-3,-1,0.0,303.58334,0.05416778,92555.336,0.0058113337,171.33333,284.36667,1.7233306,"{""type"":""Point"",""coordinates"":[112.41899417796522,37.674400790235715]}"
1_000000000000000003f4,37,35,38,49,51,201,201,42,43,1,699,10,-540,-62,6,-20,3,8,8,2,-2,535,19,-62,-14,0,-13,8,-1,9,-301,-51,-7,-8,-22,7,11,1,2.988987,308.5,0.07166778,92496.664,0.0068116672,159.66667,284.07333,2.8193307,"{""type"":""Point"",""coordinates"":[113.64384680993204,37.78677905498465]}"
1_00000000000000000414,34,30,30,31,25,195,196,21,30,1,656,6,-299,-53,-10,-7,5,5,15,1,-11,-631,-43,-45,-6,4,-3,-5,2,6,56,-45,-7,3,-3,-1,7,0,0.0,307.41666,0.07166778,92286.664,0.0068553337,162.0,284.08,3.0119972,"{""type"":""Point"",""coordinates"":[113.5918313961436,37.85792401229237]}"
1_0000000000000000041b,40,40,45,63,68,205,205,57,53,1,21,13,194,-99,-2,35,-26,5,-17,0,-2,-422,14,-19,-3,16,-3,-8,1,11,309,-64,-14,41,-25,0,-9,0,1.4984734,322.66666,0.06083445,101154.0,0.0073736673,154.08333,286.04666,1.8226639,"{""type"":""Point"",""coordinates"":[115.7944132796953,38.02312478812044]}"
1_0000000000000000041e,38,36,38,63,59,202,202,44,51,1,17,17,454,-156,17,32,-91,54,-35,-1,-7,210,75,-23,-35,53,-74,15,-1,13,353,-103,-2,13,-69,14,-3,0,1.1746567,321.75,0.07916778,101219.336,0.007431667,164.33333,286.41666,1.7846639,"{""type"":""Point"",""coordinates"":[116.5519610394631,37.86358707063025]}"
1_00000000000000000439,36,35,37,60,54,202,202,38,46,1,214,16,-284,-142,30,-4,-70,46,20,1,-6,-352,27,-43,-15,58,1,-11,1,13,-151,-110,6,-3,-61,24,19,1,2.19819,325.08334,0.07916778,98605.336,0.007693667,159.66667,287.2933,3.2173307,"{""type"":""Point"",""coordinates"":[113.94109940435686,38.27537167561282]}"
1_00000000000000000462,37,36,39,56,51,204,204,41,49,1,76,17,731,-151,27,64,-69,41,-34,-2,-10,-8,35,-9,-13,49,-3,-7,0,13,259,-92,3,33,-39,7,-4,0,1.5027736,325.5,0.07416778,100248.0,0.006960334,148.41667,286.5,1.8999972,"{""type"":""Point"",""coordinates"":[114.70215201755266,38.36080359269579]}"
1_00000000000000000463,30,26,26,47,40,200,200,27,36,1,49,16,452,-129,-4,46,-59,13,-4,-1,-7,-1058,51,-11,-3,57,5,0,3,13,139,-99,-28,54,-59,16,13,0,1.5034313,324.83334,0.07000112,100778.0,0.007021667,145.5,286.05,1.9079973,"{""type"":""Point"",""coordinates"":[115.04198456793682,38.41200745009252]}"
1_0000000000000000047a,47,47,54,59,62,204,204,54,55,1,1296,3,-115,-12,-1,5,-1,13,-2,0,-1,-804,-50,-28,-7,1,-9,2,2,3,-66,-12,-3,4,-2,7,0,0,1.1865711,283.0,0.04833445,87069.336,0.005000667,181.5,281.48666,2.7693305,"{""type"":""Point"",""coordinates"":[108.84980483995763,38.59768887705905]}"
1_000000000000000004b2,43,38,42,59,59,203,203,51,47,1,16,13,1368,-99,25,10,-24,-14,-9,-4,-4,-630,18,-1,-16,21,-4,0,2,10,718,-65,10,12,-12,-10,-5,-2,1.5085037,324.16666,0.06333445,101200.0,0.007067334,142.16667,285.53333,2.3139973,"{""type"":""Point"",""coordinates"":[115.54459214317598,38.80142520419099]}"
1_000000000000000004b3,44,41,46,56,58,201,201,48,50,1,15,9,278,-85,-1,35,-1,-13,4,0,-1,-639,-3,5,5,34,15,0,2,8,221,-66,-7,31,-15,2,0,0,0.0,323.0,0.057501115,101258.0,0.007121334,147.0,285.73666,2.314664,"{""type"":""Point"",""coordinates"":[116.10837412576737,38.981987583148175]}"
1_000000000000000004b5,39,38,44,56,65,201,202,56,47,1,9,10,-116,-78,-10,40,-22,3,-1,0,3,-63,33,3,-14,4,-18,10,0,9,-49,-67,-9,26,-34,10,-3,0,2.381907,321.91666,0.056667782,101318.0,0.007044334,152.0,285.96332,2.3246639,"{""type"":""Point"",""coordinates"":[116.47326682407191,38.89197616928332]}"
1_000000000000000004d4,31,31,33,55,61,201,201,45,48,1,974,16,-155,-128,19,31,-97,69,-18,1,-1,-900,32,-69,-31,80,-41,60,3,16,-462,-134,-3,38,-110,66,4,2,3.6656268,284.91666,0.07000112,87321.336,0.0057243337,169.91667,281.03998,4.5219975,"{""type"":""Point"",""coordinates"":[113.28245450595448,39.20998142001086]}"
1_000000000000000004df,39,36,43,52,63,204,204,56,46,1,10,7,115,-50,-2,22,-21,9,-6,0,3,-687,3,8,5,16,-13,-7,2,6,38,-42,0,19,-20,8,-7,0,1.5110735,321.75,0.058334447,101314.0,0.0069593336,150.75,285.96332,2.4533308,"{""type"":""Point"",""coordinates"":[116.57648609525705,38.99546298653169]}"
1_000000000000000004e1,36,31,33,48,45,202,202,35,39,1,7,8,-118,-58,-1,8,-23,-5,7,0,-4,-295,45,-30,13,35,-10,3,0,7,-267,-48,-15,15,-25,-4,14,1,2.2064207,319.66666,0.06750112,101284.0,0.006560667,151.91667,286.0,2.8186638,"{""type"":""Point"",""coordinates"":[117.12652512840171,39.19273361713614]}"
1_000000000000000004e2,40,34,34,45,43,199,199,31,40,1,5,6,-166,-47,2,2,-15,-20,27,0,-9,-689,-1,-7,-6,32,8,-2,2,5,-195,-42,2,-2,-15,-17,25,0,1.1936789,319.41666,0.069167785,101344.0,0.0067940005,158.16667,286.18,3.1699975,"{""type"":""Point"",""coordinates"":[117.63775660507824,39.023220890589386]}"
1_00000000000000000512,38,33,32,40,35,200,200,27,34,1,8,7,827,-69,12,9,-6,-11,-2,-2,-11,530,10,-26,-8,25,12,-8,-2,5,381,-48,2,8,-6,-5,3,-1,0.0,319.41666,0.07083445,101294.0,0.0065380004,151.66667,285.97998,2.728664,"{""type"":""Point"",""coordinates"":[117.05699436567537,39.386499394312565]}"
1_00000000000000000514,39,38,43,57,66,201,202,53,50,1,6,12,210,-102,12,13,-72,70,-7,0,-2,25,36,-56,-12,78,-56,5,0,10,186,-64,3,2,-40,29,2,0,3.6703053,317.0,0.07416778,101334.0,0.006708667,156.83333,285.66333,2.8646638,"{""type"":""Point"",""coordinates"":[117.64152900456943,39.4199158976071]}"
1_00000000000000000541,40,40,43,55,58,203,203,49,50,1,1034,9,-572,-83,-4,30,-55,64,-30,2,-4,-407,17,-18,-37,2,-43,0,1,9,-219,-67,-3,6,-45,36,-10,1,0.92740995,287.66666,0.056667782,89405.336,0.005299667,166.16667,281.22998,3.0099974,"{""type"":""Point"",""coordinates"":[112.8297041395939,39.51181351121756]}"
1_0000000000000000054e,40,33,35,56,62,203,203,53,42,1,17,14,-1487,-58,7,22,-40,12,1,6,0,-1830,64,-23,13,20,-22,-12,6,10,-1101,-41,0,23,-26,-1,-6,4,1.8543341,318.75,0.07750112,101174.664,0.006537667,152.91667,286.18332,2.3699973,"{""type"":""Point"",""coordinates"":[116.77294516946975,39.63605298476867]}"
1_00000000000000000552,40,39,41,53,52,202,202,43,48,1,21,13,463,-114,21,7,-72,65,-27,-1,-6,-211,27,-29,-14,61,-34,7,0,10,449,-74,7,0,-45,24,-4,-1,0.92740995,312.83334,0.080001116,101214.0,0.006800667,159.0,284.84332,2.5559971,"{""type"":""Point"",""coordinates"":[117.99564405562779,39.64737018324231]}"
1_00000000000000000576,36,29,29,30,29,177,178,24,30,1,1447,4,-555,-61,5,7,-9,12,0,2,-9,-180,4,-10,7,2,-8,4,0,4,-821,-57,0,5,-11,21,2,3,8.7838955,272.41666,0.052501116,85074.664,0.004259334,186.0,280.59332,2.662664,"{""type"":""Point"",""coordinates"":[109.9587743537475,39.81257095907037]}"
1_00000000000000000595,41,38,42,48,52,201,201,42,42,1,34,4,-27,-40,9,-4,-24,0,-6,0,-2,-610,16,-50,-10,3,21,-33,2,3,100,-36,-1,0,-25,5,-7,0,2.2123823,308.25,0.09833445,101398.0,0.006933334,154.75,283.68665,2.612664,"{""type"":""Point"",""coordinates"":[119.4789417255513,39.82712100580777]}"
1_000000000000000005ca,36,30,29,32,25,184,185,19,32,1,105,10,-97,-124,34,-7,-15,5,-12,0,-14,-775,-24,-41,-1,22,0,-14,2,8,94,-88,9,1,-12,0,0,0,1.2094574,308.41666,0.069167785,99118.664,0.006090667,162.25,285.16666,2.4853306,"{""type"":""Point"",""coordinates"":[116.09570581967454,39.937077978684684]}"
1_000000000000000005cb,35,28,27,42,36,193,193,25,36,1,47,10,-5,-84,0,12,-24,-23,23,0,-7,-1084,24,-27,9,16,12,-18,3,8,69,-67,-11,15,-27,-32,20,0,4.7815027,314.16666,0.07416778,100785.336,0.006348667,158.08333,285.95667,2.2573307,"{""type"":""Point"",""coordinates"":[116.43553837005868,39.940038821784185]}"
1_000000000000000005cc,38,34,34,61,57,204,204,49,45,1,27,17,178,-119,19,14,-60,6,8,0,-1,221,67,-38,16,29,-31,-15,0,13,95,-81,0,25,-45,0,2,0,4.4211884,315.25,0.076667786,100996.0,0.0064680004,153.5,285.69666,2.2473307,"{""type"":""Point"",""coordinates"":[116.6457448528192,39.98396988536273]}"
1_000000000000000005ed,43,44,52,61,69,205,205,58,56,1,1054,6,450,-12,-4,7,-11,6,1,-1,3,-841,-12,-4,0,0,-30,0,3,5,164,-17,-7,9,-6,4,3,0,1.5294732,275.58334,0.015001117,88718.0,0.004142667,194.16667,281.8,2.518664,"{""type"":""Point"",""coordinates"":[107.00861971948456,40.32811438646558]}"
1_0000000000000000060c,39,37,42,64,64,203,203,52,49,1,40,14,-61,-106,2,34,-59,26,-5,0,-2,560,50,-7,-22,24,-29,-17,-2,11,310,-75,2,18,-45,3,2,0,2.7802885,314.25,0.075834446,100954.0,0.006474334,152.58333,285.41,2.2459972,"{""type"":""Point"",""coordinates"":[116.60963505248837,40.199562962195785]}"
1_00000000000000000636,40,42,47,56,70,207,207,63,50,1,1006,6,-172,-21,6,11,-2,4,10,0,3,1717,25,-27,0,9,19,-26,-6,6,-21,-16,2,10,-3,9,0,0,0.0,283.75,0.046667784,89685.336,0.0045660003,180.66667,282.51334,1.7766639,"{""type"":""Point"",""coordinates"":[110.04070141740247,40.41327429838429]}"
1_00000000000000000673,35,32,33,43,40,202,202,32,40,1,1068,9,-629,-45,8,3,-14,5,5,2,-11,1728,49,-36,0,1,0,-29,-6,8,-210,-36,-4,8,-22,0,2,1,3.0364377,280.75,0.039167784,89079.336,0.0043986673,177.41667,281.57,1.6913306,"{""type"":""Point"",""coordinates"":[109.90433764808704,40.664709629484946]}"
1_00000000000000000678,40,40,45,62,63,204,204,46,59,1,1046,14,-618,-84,24,18,-14,1,23,2,-4,264,81,-26,7,24,0,-8,-1,12,-181,-58,19,0,-17,7,7,1,6.3715568,281.58334,0.04833445,89689.336,0.0043573338,171.66667,281.01334,2.024664,"{""type"":""Point"",""coordinates"":[111.49974603669628,40.76738934944264]}"
1_0000000000000000068e,37,32,36,38,31,174,174,27,41,1,272,6,539,-82,30,-24,-23,17,-8,-1,0,-776,-10,-58,7,12,-6,14,2,7,269,-67,9,-14,-16,8,9,0,1.2244107,298.41666,0.07000111,97944.664,0.0057223337,159.33333,282.89667,1.9539973,"{""type"":""Point"",""coordinates"":[118.16461723094709,40.76577069576024]}"
1_0000000000000000077e,33,34,38,59,67,201,202,51,45,1,311,15,288,-48,14,10,-49,49,-11,0,-1,1697,-89,-95,-43,30,-57,46,-6,14,438,-67,-2,8,-52,45,-8,-1,1.6247739,271.66666,0.054167785,96716.0,0.004314667,158.83333,277.83,2.4373307,"{""type"":""Point"",""coordinates"":[122.06797606100093,45.97483457808202]}"
1_00000000000000000793,41,40,43,49,54,201,202,45,44,1,272,6,-121,-27,5,-4,-16,14,-2,0,-4,1177,-77,-81,-38,-14,0,27,-4,5,21,-26,-3,-3,-19,9,0,0,1.626735,274.5,0.05333445,97985.336,0.0044633336,158.91667,278.41333,2.416664,"{""type"":""Point"",""coordinates"":[122.06878315829161,46.07373743944745]}"
1_000000000000000008c3,38,33,32,54,50,199,199,37,38,1,614,15,-2400,-42,-5,-9,-39,1,-22,9,-14,-879,-214,-124,-25,-88,-123,-21,2,8,-995,-68,-2,6,-28,-2,-3,4,1.8543341,247.91667,0.05000112,93907.336,0.0039173337,162.0,271.51334,4.3873305,"{""type"":""Point"",""coordinates"":[119.76217936536514,49.19664210762195]}"
1_000000000000000008d4,40,38,44,57,74,200,200,61,49,1,226,17,1378,-49,56,9,-36,31,-22,-4,-7,-2008,-241,-154,-33,-59,-84,32,7,12,231,-71,16,-4,-33,17,-12,0,0.92740995,264.08334,0.059167784,98663.336,0.0046163336,145.41667,274.05,2.6246638,"{""type"":""Point"",""coordinates"":[125.06799236324352,49.212810808041745]}"
2_0000000000000000096c,25,21,21,50,46,189,189,23,34,0,461,28,1392,-146,30,-61,-17,108,-81,-4,-22,-1809,-308,-124,22,-132,-145,122,5,17,2773,-155,48,-6,-80,72,-41,-9,2.3586948,249.58333,0.06083445,95190.664,0.0040840004,148.16667,271.75,1.7759973,"{""type"":""Point"",""coordinates"":[124.258157184523,50.52902150239157]}"
2_000000000000000008c9,25,22,21,46,41,189,189,17,36,0,923,27,1740,-176,83,-7,-49,43,16,-5,-20,-845,-136,-63,54,-69,-157,151,2,18,2078,-214,59,14,-84,42,17,-6,1.6977379,235.91667,0.06750111,88585.336,0.0035460005,160.0,269.41998,3.1273305,"{""type"":""Point"",""coordinates"":[121.66885530301016,49.30955992359836]}"
2_00000000000000000359,30,29,32,61,54,199,199,37,44,0,545,25,1128,-175,-71,139,-69,94,-59,-3,-13,519,65,61,-98,3,-83,15,-2,20,1419,-127,-69,120,-22,46,-42,-4,4.340858,326.41666,0.06250112,96065.336,0.0067886673,157.0,286.87,1.984664,"{""type"":""Point"",""coordinates"":[111.95600125648485,35.18669506712457]}"
2_0000000000000000064c,29,23,21,34,25,189,189,13,24,0,143,14,1178,-145,25,31,-47,53,7,-3,-8,3480,30,-54,-25,71,-116,-25,-13,13,2085,-147,-13,61,-57,59,11,-7,0.0,309.75,0.07750112,99579.336,0.0063370005,146.5,283.95667,2.2199972,"{""type"":""Point"",""coordinates"":[116.92628919559672,40.49277561106618]}"
2_0000000000000000073e,26,24,21,68,60,198,198,32,43,0,1089,40,-1181,-116,88,-24,-8,189,-29,5,-26,1771,-123,-143,-8,-114,-210,10,-7,22,481,-205,34,4,-115,121,-36,0,17.111517,249.25,0.075834446,88148.0,0.003612667,172.75,273.40332,2.8699973,"{""type"":""Point"",""coordinates"":[119.73550056376234,45.27091196758293]}"
2_000000000000000004f6,39,45,59,71,94,206,206,83,61,0,1388,9,-394,-19,0,11,-23,19,-14,1,7,644,48,-33,-47,2,-56,-5,-2,8,-79,-5,-15,7,-29,11,-12,0,2.3979883,274.58334,0.022501117,85755.336,0.0041993335,190.41667,280.93665,2.6119974,"{""type"":""Point"",""coordinates"":[107.25709420748574,39.3662862892373]}"
2_000000000000000006a4,27,24,25,53,52,196,196,30,38,0,1188,24,-25,-161,68,-3,-76,71,-11,0,-7,1363,-36,-137,-25,53,-80,41,-5,22,-163,-195,46,-11,-82,65,0,1,23.932579,254.5,0.052501116,88296.664,0.0039560003,175.5,274.91333,3.1506639,"{""type"":""Point"",""coordinates"":[118.46644932215376,44.21368586241724]}"
2_00000000000000000612,28,25,27,55,50,196,196,34,39,0,176,22,1792,-166,25,11,-78,45,-27,-5,-1,-542,132,-21,8,72,-46,23,2,21,665,-143,6,31,-83,44,29,-1,19.96815,298.91666,0.094167784,97488.664,0.005906667,161.33333,282.84,2.0946639,"{""type"":""Point"",""coordinates"":[118.39125996019055,40.27529187538646]}"
2_00000000000000000647,30,24,24,60,51,195,195,32,40,0,515,17,164,-166,57,3,-107,115,-49,0,-4,188,99,-57,-37,117,-107,64,0,16,82,-153,28,25,-116,120,-33,0,0.92740995,292.08334,0.044167783,95331.336,0.0050753336,174.66667,283.23666,2.8853307,"{""type"":""Point"",""coordinates"":[115.26593400014406,40.38848169652714]}"
2_00000000000000000094,39,50,69,84,107,210,210,95,72,0,1381,7,212,3,4,3,0,3,2,0,1,-593,-133,-154,-96,28,-7,50,2,7,167,-8,-8,-7,0,0,8,0,2.228115,258.83334,0.017501116,84982.664,0.003331667,197.0,278.8633,4.8226643,"{""type"":""Point"",""coordinates"":[106.28071606352005,41.393424841841174]}"
2_00000000000000000146,40,43,53,57,79,210,210,73,57,0,1642,4,-46,-18,12,3,-1,2,2,0,6,-759,-48,-15,-13,27,-23,-19,3,4,-87,-3,2,0,1,0,1,0,3.7298412,254.5,0.00833445,84156.664,0.0026126672,204.5,279.63998,4.117997,"{""type"":""Point"",""coordinates"":[97.86951820550614,41.8887551641611]}"
2_00000000000000000870,28,26,25,54,64,200,200,40,38,0,749,28,-352,-81,-18,-53,87,108,-67,2,-40,667,-399,-46,11,-183,-144,140,-3,12,-289,-162,26,-51,-8,54,-38,1,1.4048026,245.08333,0.05000112,92642.0,0.0037466672,162.83333,271.12665,4.1559973,"{""type"":""Point"",""coordinates"":[119.43744087204688,48.69268788386466]}"
2_000000000000000003b0,30,25,21,33,19,188,187,11,27,0,944,14,35,-148,-34,0,-57,60,-19,0,-16,-4525,-24,27,0,85,-38,-41,16,12,-641,-175,-22,7,-87,66,16,2,37.218925,296.41666,0.06750111,90244.664,0.0053870003,172.91667,283.21335,1.8179972,"{""type"":""Point"",""coordinates"":[110.64895401479987,37.14969391017568]}"
2_0000000000000000029f,35,36,43,70,90,204,204,69,55,0,283,15,427,-46,11,-6,-32,12,-13,-1,0,2002,-185,-172,-22,-34,-44,-17,-7,13,426,-69,2,-12,-38,16,-11,-1,3.0578642,278.0,0.051667783,97976.664,0.0048123337,179.66667,280.29333,3.1919973,"{""type"":""Point"",""coordinates"":[120.91454039150611,43.33755722833514]}"
2_0000000000000000059e,40,51,68,78,115,218,218,106,70,0,1335,6,-46,26,6,0,4,-2,0,0,17,192,10,-3,-26,9,4,19,0,7,-23,23,4,-3,7,-2,2,0,13.720326,268.83334,0.01833445,86149.336,0.0032053338,201.83333,281.91333,3.3333306,"{""type"":""Point"",""coordinates"":[102.47922539703217,39.990435581890225]}"
2_0000000000000000069e,31,32,35,61,68,200,200,47,47,0,1101,17,-739,-78,-2,-17,0,60,-23,3,-19,2719,-336,-107,49,-149,-153,12,-10,11,-344,-133,7,-13,-49,52,-29,1,6.7167616,251.33333,0.04166778,87956.664,0.0035810005,175.66667,274.25665,3.3919973,"{""type"":""Point"",""coordinates"":[116.49455903160211,44.372688487781026]}"
2_00000000000000000081,42,47,56,66,81,215,215,70,58,0,1030,7,350,-6,7,7,-16,12,-5,-1,5,255,10,-1,-25,-24,3,-4,0,6,270,-5,4,0,-13,3,2,0,1.8543341,272.16666,0.00833445,89725.336,0.0029950005,197.75,282.66,2.9553306,"{""type"":""Point"",""coordinates"":[100.42459648643379,41.32820602983347]}"
2_00000000000000000428,33,34,40,57,73,207,207,58,47,0,1383,11,176,-63,0,16,-36,32,1,0,4,347,-28,-50,-43,31,-56,0,-1,10,231,-66,-4,6,-32,13,-1,0,2.9995737,281.83334,0.027501117,86063.336,0.0047493335,187.16667,281.22,1.6419972,"{""type"":""Point"",""coordinates"":[106.87818209546917,38.2077315717331]}"
2_000000000000000004a6,27,26,28,53,62,194,194,44,40,0,1751,22,1489,-124,20,-9,-100,65,36,-4,-3,-1413,128,-40,-25,51,-36,31,5,20,353,-123,20,-2,-92,42,40,0,27.553114,255.5,0.05833445,78128.664,0.0036123337,164.83333,273.98666,1.3373306,"{""type"":""Point"",""coordinates"":[112.05059216713161,38.825682713921736]}"
2_000000000000000001a5,36,42,53,73,94,203,202,74,60,0,1350,12,275,-40,-17,-7,-23,20,3,0,-7,949,-263,-173,-51,-59,-64,-62,-3,10,175,-66,-20,7,-31,20,-3,0,1.5585471,257.33334,0.029167784,86483.336,0.0034543339,188.91667,277.69333,4.268664,"{""type"":""Point"",""coordinates"":[111.9993883097349,42.25068701936614]}"
2_00000000000000000417,35,30,30,29,21,178,178,15,33,0,176,9,541,-128,6,25,-43,40,-22,-1,-5,-889,-105,-73,-37,59,-13,5,3,7,138,-98,-16,10,-28,17,-3,0,27.108765,331.0,0.068334445,100444.0,0.0070433337,146.91667,287.35666,1.530664,"{""type"":""Point"",""coordinates"":[114.38172101585205,37.851997866992356]}"
