system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000069,42,203,201,39,39,46,62,72,65,42,0,1,18,10,-114,-76,9,5,-29,23,-3,0,-8,-82,-53,-77,-22,18,-1,27,0,7,-315,-51,-4,1,-8,9,8,1,2.7802885,307.25,0.06166778,101416.664,0.0067190006,161.33333,283.6433,3.6479974,"{""type"":""Point"",""coordinates"":[122.51587492541537,40.63345133110028]}"
1_00000000000000000075,41,180,180,36,28,30,32,24,21,31,1,1,273,10,1113,-98,16,-14,-42,5,-28,-3,-14,-1432,-82,-107,-27,25,-15,19,4,5,203,-68,-1,5,-22,9,6,0,1.2236083,283.83334,0.10250112,93966.0,0.005526,154.75,278.8633,1.8046639,"{""type"":""Point"",""coordinates"":[124.77666591411874,40.722116096447]}"
1_00000000000000000081,44,204,202,40,35,36,40,40,35,30,0,1,100,12,312,-111,28,-3,-50,50,-14,0,-15,1300,64,-35,27,29,-2,6,-4,7,749,-59,15,-5,-18,24,-5,-2,0.92740995,303.75,0.05333445,99875.336,0.005955334,166.33333,284.25,3.210664,"{""type"":""Point"",""coordinates"":[120.52754392927962,40.75526059457727]}"
1_00000000000000000082,49,203,201,46,43,44,56,51,46,48,0,1,22,14,-406,-90,25,-3,-54,39,-13,1,-13,1066,47,-26,22,33,-15,4,-4,8,-251,-43,6,5,-25,22,0,1,1.5353976,304.66666,0.04833445,100407.336,0.006027334,167.33333,284.52667,3.2053306,"{""type"":""Point"",""coordinates"":[120.79785017603848,40.736938148348656]}"
1_00000000000000000084,48,203,201,46,43,44,57,54,45,49,0,1,3,10,378,-58,12,-3,-33,17,1,0,-12,-450,-2,-28,-12,20,0,11,1,6,-47,-41,3,-4,-17,7,10,0,3.6710806,306.25,0.05583445,101500.664,0.006589667,165.25,283.95667,3.546664,"{""type"":""Point"",""coordinates"":[121.95640489354267,40.807811100492124]}"
1_00000000000000000085,44,202,200,42,39,45,66,66,57,39,0,1,3,21,47,-129,28,2,-99,73,-32,0,-11,709,55,-42,-13,64,-29,28,-2,13,-436,-87,1,8,-58,43,0,2,2.4472547,306.83334,0.058334447,101453.336,0.006710667,162.66667,283.72,3.6879973,"{""type"":""Point"",""coordinates"":[122.23533058263781,40.75364639999592]}"
1_00000000000000000086,41,201,200,37,36,37,73,68,52,40,0,1,5,24,488,-159,43,15,-126,103,-59,0,-14,612,45,-58,-26,79,-31,40,-2,15,-83,-105,8,10,-68,56,-4,0,0.0,306.41666,0.059167784,101460.0,0.006654334,162.33333,283.61334,3.6933308,"{""type"":""Point"",""coordinates"":[122.4328732184065,40.7859838008355]}"
1_00000000000000000087,45,204,201,43,41,42,57,58,51,37,0,1,21,15,1,-113,47,-17,-59,33,-26,0,-14,521,2,-75,-19,32,28,28,-2,8,2,-58,9,-4,-31,21,-2,0,1.8543341,305.25,0.06416778,101256.0,0.006628,162.08333,283.34998,3.498664,"{""type"":""Point"",""coordinates"":[122.64065395019394,40.850395515552535]}"
1_00000000000000000088,44,204,200,42,38,40,59,64,54,40,0,1,34,16,19,-96,29,3,-58,31,-22,0,-10,-809,-92,-80,-34,48,-4,32,2,10,103,-74,5,-5,-30,11,6,0,1.5365931,304.41666,0.06666778,101071.336,0.006606667,162.33333,283.19666,3.3713307,"{""type"":""Point"",""coordinates"":[122.75329976100609,40.818325660776146]}"
1_0000000000000000008e,35,198,197,30,27,30,59,60,47,29,0,1,212,24,311,-146,69,-14,-62,24,-12,0,-16,464,-43,-137,-49,46,-77,15,-2,13,15,-104,12,-14,-50,12,19,0,1.5353447,293.66666,0.09166778,97532.0,0.005984334,158.41667,281.23334,2.1879973,"{""type"":""Point"",""coordinates"":[123.79247096600636,40.733433294920644]}"
1_00000000000000000093,43,201,199,39,35,35,42,37,30,33,1,1,284,13,846,-94,17,-17,-50,-2,-27,-2,-15,-507,0,-56,-16,36,-19,10,1,6,-137,-62,0,1,-26,7,7,0,1.2237921,283.83334,0.10250112,93966.0,0.005526,154.75,278.8633,1.8046639,"{""type"":""Point"",""coordinates"":[124.78690846923848,40.73235419246571]}"
1_00000000000000000097,40,203,200,36,33,43,62,79,73,38,0,1,168,18,637,-100,49,-18,-38,6,-13,-1,-12,507,-93,-121,-46,37,-57,-9,-2,10,254,-72,12,-9,-13,0,4,0,1.5376667,289.75,0.10333445,96250.664,0.005731667,152.5,279.78333,2.004664,"{""type"":""Point"",""coordinates"":[125.50618822376566,40.891089271766276]}"
1_0000000000000000009a,34,202,199,30,27,28,65,53,39,28,1,1,480,30,650,-190,62,-10,-79,33,23,-1,-12,408,95,-78,4,96,-25,0,-1,20,1017,-128,16,11,-39,11,18,-2,7.3262978,294.0,0.06916778,95453.336,0.0054150005,165.33333,282.28,3.096664,"{""type"":""Point"",""coordinates"":[119.39216315995017,40.936094978698705]}"
1_0000000000000000009b,45,203,200,41,39,40,78,64,48,40,0,1,302,23,101,-139,35,-7,-66,23,7,0,-12,1708,30,-50,-22,34,9,-20,-6,16,33,-107,10,6,-47,29,-6,0,2.6269832,296.16666,0.06750111,96484.664,0.005495,166.0,282.76666,3.1999972,"{""type"":""Point"",""coordinates"":[119.70154450924038,41.050898994420734]}"
1_0000000000000000009d,41,203,200,38,36,41,64,74,64,36,2,1,441,23,734,-151,60,-10,-59,29,-3,-1,-8,1428,52,-66,6,37,9,-10,-5,17,739,-95,20,-3,-34,24,0,-1,2.626353,292.08334,0.06333445,95287.336,0.0052940003,165.83333,281.93668,3.184664,"{""type"":""Point"",""coordinates"":[120.0402979571696,41.03283963515427]}"
1_000000000000000000a2,43,203,201,40,38,40,63,62,54,38,0,1,47,21,158,-132,19,-19,-95,31,13,0,-11,1414,69,-25,6,50,-2,0,-5,14,64,-77,-2,-8,-58,21,20,0,2.2241416,304.25,0.04833445,100994.664,0.005925,168.91667,284.5833,3.0119972,"{""type"":""Point"",""coordinates"":[120.92019899074292,41.01155188672512]}"
1_000000000000000000a3,48,204,201,46,35,35,77,105,90,40,0,1,58,37,-745,-85,21,-7,-75,45,0,3,0,1456,68,-34,3,35,-14,20,-5,20,344,-41,0,-1,-31,23,13,0,3.6835022,300.66666,0.05000112,100116.664,0.005817667,169.66667,283.9533,3.0199974,"{""type"":""Point"",""coordinates"":[121.16328242557047,41.03176499180039]}"
1_000000000000000000a4,40,201,199,36,33,31,67,60,45,30,0,1,7,26,606,-143,25,2,-111,60,-21,-1,-15,1016,99,-14,-6,66,-21,-5,-4,16,389,-90,4,-2,-69,27,12,0,0.92740995,304.0,0.05000112,101367.336,0.0060880007,169.08333,284.38,3.076664,"{""type"":""Point"",""coordinates"":[121.34492390698259,41.001309331605356]}"
1_000000000000000000a8,51,202,200,49,46,49,72,69,59,51,0,1,3,20,149,-121,41,-9,-70,59,-41,0,-11,659,43,-31,-4,31,4,3,-2,11,-279,-58,7,-3,-28,31,-9,1,1.8543341,304.75,0.055001117,101434.0,0.0064516673,165.41667,283.75333,3.4739974,"{""type"":""Point"",""coordinates"":[121.97392470158165,40.96897193076576]}"
1_000000000000000000a9,42,203,200,37,34,34,65,60,48,37,0,1,4,24,-1049,-138,29,-5,-91,74,-27,4,-13,982,41,-31,-14,52,-8,15,-3,13,-915,-82,-1,-1,-51,39,12,3,2.6248531,305.0,0.056667782,101426.664,0.006511334,163.91667,283.59,3.592664,"{""type"":""Point"",""coordinates"":[122.10947691450535,40.98972012796745]}"
1_000000000000000000ab,41,202,200,37,35,37,59,60,49,34,0,1,8,23,335,-160,46,-4,-103,67,-36,0,-14,54,30,-73,-6,67,-11,8,0,14,-23,-113,8,-3,-64,40,-1,0,5.2340975,305.25,0.060001116,101451.336,0.0065100007,162.58333,283.47665,3.6733308,"{""type"":""Point"",""coordinates"":[122.47841847656642,41.00966568697951]}"
1_000000000000000000ae,37,200,199,33,31,33,64,58,49,32,0,1,241,22,341,-128,52,9,-71,29,8,0,-19,-1273,-68,-152,-68,85,-19,35,3,12,174,-105,1,0,-42,13,22,0,2.6225567,292.08334,0.075834446,97308.0,0.005909667,162.83333,281.07666,2.8273306,"{""type"":""Point"",""coordinates"":[123.13436561883148,40.92369421866908]}"
1_000000000000000000bf,40,203,201,36,33,37,66,69,57,36,1,1,438,25,-639,-120,45,-12,-62,36,0,3,-10,1164,36,-70,-8,59,-18,14,-4,16,-262,-80,13,-11,-30,21,-1,1,1.232396,295.16666,0.06416778,96206.664,0.0054690004,166.58333,282.65,3.066664,"{""type"":""Point"",""coordinates"":[119.29703269807595,41.19480756271859]}"
