system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
000000000000000011f8,30,190,188,24,20,15,48,36,18,17,1,0,749,32,-193,-137,86,30,-57,40,-21,1,-32,-277,-78,-73,54,-52,-84,17,0,17,-1315,-168,-4,69,-53,16,-7,5,11.859468,239.0,0.06166778,92210.664,0.0036246672,144.0,269.0533,2.0479972,"{""type"":""Point"",""coordinates"":[123.63885939381622,51.79079549108094]}"
00000000000000000dbe,29,191,189,24,19,15,70,35,14,17,0,0,529,41,1256,-137,177,5,-79,30,10,-3,-32,353,-100,-92,52,-39,-58,27,-2,23,1479,-238,83,-17,-68,-4,60,-4,2.4214568,240.0,0.07000112,95696.664,0.0033123337,140.08333,269.09,1.8993306,"{""type"":""Point"",""coordinates"":[123.2623774918738,53.48376009253748]}"
00000000000000000e65,33,189,188,27,20,18,47,36,18,18,1,0,444,35,1433,-165,83,20,-83,12,52,-3,-27,1010,-62,-34,71,-76,-112,51,-4,24,622,-227,44,11,-82,-4,62,-1,15.440792,240.0,0.07000112,95696.664,0.0033123337,140.08333,269.09,1.8993306,"{""type"":""Point"",""coordinates"":[123.33109669820844,53.463279441398996]}"
00000000000000000e78,30,191,189,24,20,16,53,37,18,19,0,0,629,34,1553,-163,144,10,-61,44,-4,-4,-27,413,-117,-82,59,-14,-72,37,-2,19,1252,-188,66,8,-54,23,24,-3,13.837609,241.0,0.047501117,94478.664,0.003474667,141.16667,269.39667,1.9533305,"{""type"":""Point"",""coordinates"":[121.93538469117674,52.89275975711586]}"
000000000000000012b7,31,191,189,25,21,16,54,36,17,18,1,0,604,39,704,-91,120,37,-61,15,-24,-1,-33,299,-83,-98,41,-30,-76,6,-2,24,720,-165,41,53,-60,-11,0,-1,11.119882,241.0,0.07500111,93558.664,0.0036613338,143.25,269.46664,2.238664,"{""type"":""Point"",""coordinates"":[124.40826836238621,52.15946504797774]}"
00000000000000000f4a,32,189,188,26,21,18,53,49,28,20,1,0,576,31,1089,-59,106,13,-89,0,-20,-2,-34,940,-322,-104,82,-81,-149,93,-4,15,448,-159,8,7,-69,-31,23,0,0.92740995,241.0,0.06583445,94725.336,0.0035026672,141.25,269.37,1.9259973,"{""type"":""Point"",""coordinates"":[123.16724702999957,53.00082607114612]}"
0000000000000000102e,34,179,179,28,23,20,46,31,16,21,1,0,699,33,1402,-159,102,4,-61,26,16,-3,-34,185,-53,-30,59,-42,-46,52,-1,18,1981,-189,41,12,-68,6,41,-6,1.8098623,242.0,0.06416778,96446.664,0.0033550004,139.5,269.6,1.8453306,"{""type"":""Point"",""coordinates"":[122.28357359693503,53.37919863193522]}"
00000000000000001123,36,173,173,29,23,20,42,28,14,21,1,0,427,35,778,-231,106,-11,-60,40,14,-1,-32,290,-76,-84,5,-25,-41,34,-2,19,1127,-238,44,6,-63,16,43,-3,5.547545,242.0,0.06416778,96446.664,0.0033550004,139.5,269.6,1.8453306,"{""type"":""Point"",""coordinates"":[122.42290266845102,53.4177341832391]}"
0000000000000000112b,29,192,190,23,19,17,65,40,19,18,1,0,673,39,1082,-79,178,21,-80,34,1,-2,-39,908,-179,-68,62,-67,-42,53,-4,19,1307,-162,50,18,-77,10,46,-3,3.242992,242.0,0.06416778,96446.664,0.0033550004,139.5,269.6,1.8453306,"{""type"":""Point"",""coordinates"":[122.26793998864166,53.399139731846226]}"
000000000000000011b9,31,193,191,25,20,16,61,39,18,17,1,0,558,37,1029,-84,113,27,-64,-3,18,-2,-35,613,-199,-73,101,-58,-90,63,-3,20,451,-164,32,21,-40,-52,73,0,5.365521,242.0,0.05833445,94574.664,0.0035890006,141.41667,269.59332,1.9199972,"{""type"":""Point"",""coordinates"":[123.01417054993583,52.83670439777299]}"
00000000000000001308,40,169,169,32,25,22,43,19,13,23,1,0,666,29,156,-133,127,1,-49,36,-12,0,-36,2451,-117,-58,34,-59,-63,49,-9,15,223,-165,15,-21,-48,-8,49,0,9.815324,243.0,0.060001116,94744.664,0.0036566672,141.41667,269.87332,1.9439973,"{""type"":""Point"",""coordinates"":[123.07345875754244,52.74157393589878]}"
00000000000000000ec8,29,192,191,24,18,16,49,39,18,17,0,0,506,37,-211,-189,138,18,-55,47,-1,1,-24,341,-39,-109,77,-1,-112,16,-2,22,-646,-209,60,36,-63,46,-1,3,13.562101,243.0,0.07583445,94264.664,0.0037633337,144.58333,269.92334,2.5239973,"{""type"":""Point"",""coordinates"":[125.21540578496939,51.93308986479746]}"
00000000000000000fc6,31,188,186,25,20,18,51,33,15,20,1,0,557,38,174,-170,153,10,-51,18,10,0,-29,717,-66,-97,60,0,-92,22,-3,22,-122,-220,63,29,-53,15,18,1,7.4829607,243.0,0.07583445,94264.664,0.0037633337,144.58333,269.92334,2.5239973,"{""type"":""Point"",""coordinates"":[125.18144973044738,51.96030821762769]}"
00000000000000000cf2,31,189,188,25,21,19,52,42,22,19,1,0,556,30,-299,-177,88,17,-65,53,-11,2,-25,-448,-29,-86,81,-13,-72,9,0,17,-1189,-151,-2,63,-52,35,13,4,6.464861,244.0,0.052501116,94295.336,0.003822667,143.0,270.20667,2.0339973,"{""type"":""Point"",""coordinates"":[123.5957398866294,52.05517113343869]}"
000000000000000010a9,31,191,189,26,21,18,64,47,25,19,0,0,385,41,481,-110,130,4,-87,51,-10,0,-32,771,-162,-108,58,-47,-98,45,-3,22,-245,-164,25,25,-93,39,-2,1,8.479172,246.0,0.06916778,97378.664,0.003825334,144.0,270.6,2.6639974,"{""type"":""Point"",""coordinates"":[125.40863201091835,52.93318150816535]}"
00000000000000000f32,32,190,188,26,21,19,49,38,19,20,0,0,332,37,783,-213,130,6,-72,53,3,-1,-27,-568,-8,-64,67,-50,-125,45,1,22,-371,-223,47,33,-84,46,-6,2,2.4104621,248.0,0.07916778,98382.664,0.0039093336,143.41667,271.03665,2.5553305,"{""type"":""Point"",""coordinates"":[125.14290972004247,53.009717518646696]}"
00000000000000000f1a,31,193,190,25,20,15,54,41,18,19,0,0,422,40,-159,-198,144,4,-85,107,-40,1,-33,567,-86,-133,85,-6,-93,5,-3,21,726,-243,80,0,-107,89,-41,-1,5.251672,249.0,0.057501115,95810.0,0.0039733336,144.16667,271.1733,2.672664,"{""type"":""Point"",""coordinates"":[125.74630635639264,51.516721303931945]}"
00000000000000000dfe,39,170,171,33,24,21,44,13,8,27,1,0,1640,33,1577,-95,62,-29,-26,31,-16,-4,-34,-2020,-150,-47,-27,-63,-17,37,5,18,4362,-99,-12,23,-30,-25,36,-14,3.730099,252.0,0.12916778,82814.0,0.0037640005,148.33333,271.27667,2.166664,"{""type"":""Point"",""coordinates"":[128.03836010258175,41.849680061629755]}"
000000000000000011d8,35,178,178,28,22,19,50,16,9,21,1,0,1494,37,2094,-46,49,-23,-16,24,-19,-6,-38,-892,-133,-30,22,-26,2,18,1,22,3505,-75,-25,8,-11,-30,24,-11,8.2891,252.0,0.12916778,82814.0,0.0037640005,148.33333,271.27667,2.166664,"{""type"":""Point"",""coordinates"":[128.0254242504257,41.84348191116546]}"
00000000000000001da3,32,192,191,26,23,17,74,49,22,21,0,0,390,35,1030,-168,162,-21,-94,84,-60,-2,-38,1667,-221,-171,116,-81,-104,27,-7,16,1936,-223,72,-13,-95,64,-52,-5,1.7474895,253.0,0.052501116,96614.664,0.0041900007,143.16667,271.90665,2.6966639,"{""type"":""Point"",""coordinates"":[126.11524791845372,51.24641505717311]}"
00000000000000001f0c,30,193,191,24,21,14,61,40,17,19,0,0,411,36,1103,-197,150,-5,-91,83,-47,-2,-32,1479,-97,-127,75,-29,-91,17,-6,19,1889,-250,74,8,-104,82,-49,-5,3.104638,253.0,0.052501116,96614.664,0.0041900007,143.16667,271.90665,2.6966639,"{""type"":""Point"",""coordinates"":[126.06107875885647,51.288187915841796]}"
00000000000000001f28,30,189,187,24,20,14,59,35,14,17,0,0,431,42,1649,-209,178,-12,-79,67,0,-4,-33,-734,-74,-151,113,-9,-87,34,1,22,984,-277,80,-18,-102,70,-11,-2,5.1987553,254.0,0.05333445,95374.664,0.0041290005,139.41667,271.92667,2.678664,"{""type"":""Point"",""coordinates"":[126.56287477770387,50.86292790747571]}"
00000000000000001abf,31,193,191,26,22,17,60,55,27,20,0,0,357,36,1805,-105,139,0,-66,100,-63,-5,-24,701,-99,-106,82,-15,-68,-27,-3,18,1443,-162,72,-7,-86,102,-84,-4,1.8543341,255.0,0.050001115,96922.664,0.004269667,142.25,272.3033,2.664664,"{""type"":""Point"",""coordinates"":[126.05191530619163,51.04591157830492]}"
00000000000000000dd6,31,193,191,26,22,16,92,54,23,21,0,0,486,46,496,-207,175,-30,-115,103,-42,0,-29,-374,-92,-209,68,-16,-134,-20,0,25,942,-219,75,-14,-123,80,-40,-2,9.634242,256.0,0.05416778,96102.664,0.0042233337,139.41667,272.38333,2.6306639,"{""type"":""Point"",""coordinates"":[126.37072765420984,50.68748457652788]}"
00000000000000001d91,31,195,192,26,21,18,74,55,25,19,0,0,427,36,2355,-140,122,-6,-101,79,-53,-7,-27,-1984,-128,-157,85,-54,-130,35,6,18,1028,-184,45,9,-101,57,-35,-2,1.7352974,256.0,0.05416778,96102.664,0.0042233337,139.41667,272.38333,2.6306639,"{""type"":""Point"",""coordinates"":[126.36830190323677,50.793125139585065]}"
00000000000000001e8e,31,193,191,25,21,14,55,51,21,20,0,0,423,45,2019,-196,174,-37,-132,142,-106,-5,-32,-14,-120,-203,139,-8,-123,35,-1,24,1802,-232,58,11,-125,98,-64,-5,2.3605514,256.0,0.047501117,96239.336,0.004245667,140.0,272.41,2.5726638,"{""type"":""Point"",""coordinates"":[126.10123296384272,50.62577061794819]}"
00000000000000001f49,31,190,188,24,21,14,74,44,18,18,0,0,453,42,551,-210,144,3,-121,80,-37,0,-34,-1132,-107,-106,97,34,-69,2,2,21,-163,-218,29,37,-113,90,-38,1,1.7371573,258.0,0.051667783,96800.0,0.004279,138.75,272.73666,2.672664,"{""type"":""Point"",""coordinates"":[126.70005010341103,50.86292790747571]}"
000000000000000011f6,36,178,178,31,24,20,49,17,12,22,1,0,1471,35,1370,-129,114,-64,-15,32,-6,-3,-34,94,-63,-36,-13,-85,-88,35,-1,17,1500,-132,43,-47,-54,15,50,-4,3.7047918,258.0,0.090834446,86348.0,0.0038200004,149.91667,273.24667,2.9039974,"{""type"":""Point"",""coordinates"":[128.6719403939627,42.48865140618434]}"
00000000000000001f7c,31,191,189,25,21,14,79,40,16,18,0,0,419,50,477,-229,172,17,-121,93,-11,0,-37,102,-112,-121,85,-33,-94,20,-1,25,-79,-276,55,62,-122,83,12,1,1.709519,258.0,0.06166778,96394.664,0.0043320004,141.5,272.84665,2.716664,"{""type"":""Point"",""coordinates"":[125.32967024946394,49.78979618885238]}"
00000000000000001f96,31,190,187,25,22,16,74,47,20,19,0,0,447,37,287,-235,161,11,-125,147,-75,0,-29,-686,-54,-162,118,-76,-124,3,1,18,1327,-203,53,9,-118,84,-32,-3,1.4465619,258.0,0.06333445,94809.336,0.0042010006,134.25,272.45667,2.3179972,"{""type"":""Point"",""coordinates"":[126.65235109944233,50.13124739291893]}"
000000000000000012bf,29,190,189,24,19,14,60,41,21,19,0,0,907,42,116,-143,87,6,-76,70,-3,0,-32,1253,-110,-108,53,-46,-102,7,-5,20,854,-132,-27,29,-95,43,-17,-1,23.09289,260.0,0.08666778,88638.0,0.0044740005,150.33333,273.12,2.1073306,"{""type"":""Point"",""coordinates"":[126.65585149376928,43.4434697965566]}"
00000000000000001323,31,188,187,25,19,16,50,34,15,18,0,0,496,41,-681,-143,126,-27,-44,35,0,3,-33,641,11,-95,48,-32,-69,6,-3,21,-1453,-116,39,-8,-33,2,20,6,12.09357,260.0,0.087501116,93916.664,0.004492667,141.66667,272.93332,2.740664,"{""type"":""Point"",""coordinates"":[128.94089553310235,47.22016786118733]}"
0000000000000000137c,35,172,172,29,21,18,40,19,12,20,1,0,1180,35,1113,-132,68,2,-11,23,39,-2,-29,641,-45,-61,9,-45,-42,44,-3,20,1725,-44,-7,42,-7,-42,43,-5,2.7802885,262.0,0.112501115,86822.664,0.0042126672,147.91667,273.57666,2.2679973,"{""type"":""Point"",""coordinates"":[127.9699084423103,42.16714576112984]}"
00000000000000001c1e,34,193,191,28,24,21,76,44,26,22,0,0,313,34,1047,-147,118,46,-146,153,-95,-2,-40,-731,-325,-151,84,-13,-178,101,1,14,590,-214,35,44,-130,112,-43,-1,0.92740995,262.0,0.05833445,97256.664,0.004454667,139.5,273.57666,2.8273306,"{""type"":""Point"",""coordinates"":[125.50538112647497,49.52811830263195]}"
0000000000000000135b,32,188,186,26,20,16,48,37,18,18,0,0,405,40,2222,-118,124,6,-70,62,-12,-6,-34,-1971,-59,-102,65,-76,-59,25,5,20,1844,-111,46,-16,-69,-1,19,-5,0.0,264.0,0.08166778,96204.0,0.0043446673,133.16667,273.65,2.5733306,"{""type"":""Point"",""coordinates"":[129.56881722524648,48.70697038453884]}"
000000000000000013ba,44,167,167,35,23,18,43,14,9,21,1,0,468,44,1572,-145,123,-14,-40,59,-6,-4,-36,-938,-82,-73,44,-41,-22,30,1,24,1364,-103,32,-20,-66,38,12,-3,5.406346,264.0,0.08166778,96204.0,0.0043446673,133.16667,273.65,2.5733306,"{""type"":""Point"",""coordinates"":[129.54429662855358,48.6924158787004]}"
00000000000000002135,30,189,188,24,18,13,46,35,17,16,0,0,528,32,1999,-132,128,-6,-65,37,4,-5,-35,-1046,-95,-136,79,-107,-71,49,2,15,1716,-158,33,9,-100,19,46,-5,0.92740995,264.0,0.07750112,94888.664,0.004301667,131.83333,273.47665,2.3933306,"{""type"":""Point"",""coordinates"":[128.37442025347468,48.673821427307516]}"
0000000000000000112a,38,168,169,30,20,15,24,8,5,18,1,0,887,29,-866,-276,28,-45,-16,43,31,3,-35,-1208,-128,-136,45,-14,-47,25,2,20,-215,-272,-6,-30,-10,9,51,1,26.78875,264.0,0.07083445,91420.664,0.0047086673,140.66667,273.82333,3.1153307,"{""type"":""Point"",""coordinates"":[129.26321273454857,45.31106617256923]}"
000000000000000012b0,41,172,173,35,24,22,47,23,14,22,0,0,516,39,1129,-217,102,25,-50,47,39,-2,-33,-62,-46,-80,30,16,-81,-4,-1,20,283,-177,0,51,-90,48,34,0,8.105593,264.0,0.10250112,95355.336,0.0048060003,141.83333,273.68668,2.6593306,"{""type"":""Point"",""coordinates"":[128.3800788527115,47.002144574280145]}"
00000000000000000da5,30,190,189,24,20,14,70,49,21,17,0,0,405,38,1169,-225,137,-4,-79,78,-43,-2,-34,-1715,-65,-169,67,-98,-95,36,4,18,637,-195,36,3,-126,70,-9,-1,2.939319,266.0,0.08416778,95762.0,0.0045510004,134.41667,273.91998,2.3653307,"{""type"":""Point"",""coordinates"":[127.88986757840094,48.362014327044264]}"
00000000000000000e39,30,189,188,23,19,12,67,43,17,15,0,0,408,37,1342,-189,88,-11,-81,15,70,-3,-29,-166,-58,-175,46,-52,-122,-31,0,20,1187,-181,13,-12,-107,-4,88,-3,15.142724,266.0,0.07166778,95944.664,0.0044380003,130.91667,273.72998,2.372664,"{""type"":""Point"",""coordinates"":[127.67373495034043,48.95166801394774]}"
00000000000000000f00,30,189,187,23,19,14,49,49,25,18,0,0,387,34,2093,-176,128,-10,-70,24,37,-6,-26,-716,-75,-189,30,-110,-116,-16,1,18,1431,-150,25,-12,-79,-32,93,-4,12.195653,266.0,0.07166778,95944.664,0.0044380003,130.91667,273.72998,2.372664,"{""type"":""Point"",""coordinates"":[127.65244274281021,48.904776107269704]}"
00000000000000002051,29,188,187,23,20,16,51,43,22,18,0,0,448,37,778,-184,182,-26,-59,38,31,-1,-31,-728,-89,-176,71,-141,-97,60,1,20,1179,-189,84,-34,-96,9,50,-3,0.92740995,266.0,0.07166778,95944.664,0.0044380003,130.91667,273.72998,2.372664,"{""type"":""Point"",""coordinates"":[127.58857503842171,48.88402791006801]}"
00000000000000002110,32,189,188,26,20,17,54,44,22,19,1,0,314,36,1582,-191,127,-4,-94,74,-1,-4,-25,-852,-20,-123,62,-64,-124,21,2,19,1826,-187,28,31,-111,46,15,-5,8.495709,266.0,0.06250112,97178.664,0.0044710003,131.58333,273.90665,2.3499973,"{""type"":""Point"",""coordinates"":[127.06575435810728,49.85690120060567]}"
000000000000000012e1,45,170,170,38,28,25,43,17,12,24,1,0,546,38,-326,-217,95,-9,-31,11,53,2,-32,-289,-89,-88,54,-33,-56,11,0,18,-540,-142,-10,35,-80,34,37,2,10.184724,266.0,0.10750111,95995.336,0.0047900006,140.33333,274.16666,2.452664,"{""type"":""Point"",""coordinates"":[128.38061840393897,47.453548292122576]}"
00000000000000000e66,31,192,190,24,19,12,60,35,14,17,0,0,113,41,-434,-203,138,16,-53,11,64,2,-33,-362,-62,-126,34,-50,-137,27,0,20,23,-232,14,50,-104,23,71,0,1.6650103,266.0,0.087501116,98565.336,0.0048470004,139.83333,274.32666,3.2119973,"{""type"":""Point"",""coordinates"":[132.8938440259716,47.89578855730018]}"
00000000000000000fce,29,191,189,23,19,15,62,41,19,17,1,0,1187,41,300,-173,131,-34,-38,18,40,0,-31,608,-1,-120,8,-48,-80,17,-3,24,1154,-147,51,-28,-59,-32,58,-2,6.2112274,266.0,0.09000111,89397.336,0.004252667,152.0,275.12332,2.8913307,"{""type"":""Point"",""coordinates"":[128.87001812185784,42.249607916911216]}"
00000000000000001392,34,179,179,28,22,17,42,25,14,17,1,0,1152,38,-18,-171,113,-29,-17,22,39,1,-32,225,-67,-72,23,-48,-88,44,-2,22,380,-126,38,-22,-57,-4,59,0,12.431761,266.0,0.09000111,89397.336,0.004252667,152.0,275.12332,2.8913307,"{""type"":""Point"",""coordinates"":[128.8856517301512,42.29785093120844]}"
000000000000000013ad,39,168,168,32,23,19,54,14,10,21,1,0,475,45,1533,16,100,-9,-28,54,-8,-3,-40,-1073,-148,-57,55,-47,-35,44,2,22,5,5,-14,-16,-70,43,-3,1,7.2107735,266.0,0.07833445,96133.336,0.004413667,132.5,274.07,2.416664,"{""type"":""Point"",""coordinates"":[129.20446407816942,48.56548310811301]}"
000000000000000012d6,35,179,179,28,21,17,51,26,14,18,1,0,353,38,956,-84,124,0,-31,30,6,-2,-34,-1123,-116,-134,86,-61,-72,-3,2,21,296,-88,22,6,-96,18,17,0,2.3122618,268.0,0.09333445,96798.0,0.0048143337,139.0,274.41998,2.5333307,"{""type"":""Point"",""coordinates"":[127.87100558094487,47.866416458661135]}"
00000000000000001378,31,178,178,24,18,13,47,19,11,15,1,0,1092,40,755,-165,101,-25,-44,52,-5,-1,-38,1309,-109,-60,39,-83,-31,26,-6,24,358,-130,21,-54,-116,4,62,0,7.811865,268.0,0.072501116,91823.336,0.0046710004,148.5,275.64667,3.0853307,"{""type"":""Point"",""coordinates"":[130.2910667410752,43.23703571328731]}"
00000000000000001228,32,190,188,26,20,15,48,43,20,17,1,0,354,41,500,-218,148,-23,-40,26,31,0,-33,-1018,-35,-139,21,-42,-127,32,2,22,643,-166,19,15,-54,-15,41,-1,10.886087,268.0,0.09000111,96947.336,0.0049803336,142.08333,274.54666,2.8493307,"{""type"":""Point"",""coordinates"":[128.76949660681,46.91159806828887]}"
0000000000000000113d,32,190,188,26,20,13,72,40,16,17,0,0,330,45,428,-168,100,20,-128,98,7,0,-33,-1513,-64,-140,35,-7,-126,22,4,22,507,-132,-33,44,-182,83,-4,0,9.386101,268.0,0.09833445,96519.336,0.0047983336,138.66667,274.52667,2.326664,"{""type"":""Point"",""coordinates"":[128.60079543665498,47.737057937100666]}"
00000000000000001334,38,171,170,30,22,19,42,19,13,20,1,0,375,43,698,-216,90,2,-75,62,36,0,-36,293,-40,-100,41,-28,-83,-5,-2,23,156,-158,-26,25,-144,73,17,0,6.156543,268.0,0.09833445,96519.336,0.0047983336,138.66667,274.52667,2.326664,"{""type"":""Point"",""coordinates"":[128.62208318508414,47.75753858823914]}"
00000000000000001374,33,187,186,26,19,14,61,32,15,17,0,0,363,51,2082,-46,98,5,-126,62,-15,-5,-38,-1615,-78,-81,46,-9,-57,17,4,28,1943,-28,-31,37,-167,30,-9,-5,7.867077,268.0,0.09833445,96519.336,0.0047983336,138.66667,274.52667,2.326664,"{""type"":""Point"",""coordinates"":[128.5948648322539,47.785568497461114]}"
0000000000000000204a,31,191,190,25,19,13,47,34,15,17,0,0,210,30,1091,-186,86,34,-78,38,12,-2,-29,131,-50,-123,26,-105,-91,-1,-1,14,647,-176,-4,50,-89,30,27,-1,1.8543341,268.0,0.08916778,98119.336,0.004615667,132.83333,274.56665,2.572664,"{""type"":""Point"",""coordinates"":[130.1565891715054,48.495956804487676]}"
00000000000000001e2a,33,191,189,28,24,19,81,50,25,21,1,0,264,41,2140,-225,183,-36,-153,81,-3,-6,-37,184,-166,-194,12,-140,-175,6,-1,17,1106,-229,62,-38,-147,46,22,-3,1.6746881,270.0,0.06416778,97944.0,0.0047793337,139.25,275.04333,2.7066638,"{""type"":""Point"",""coordinates"":[126.77065550949129,48.32671162400413]}"
00000000000000001ea4,31,189,188,25,19,16,41,38,19,16,1,0,219,39,179,-238,151,-4,-65,68,40,0,-30,247,-49,-150,49,-86,-109,21,-1,21,-935,-229,58,12,-67,30,39,4,3.9554954,270.0,0.087501116,98702.664,0.004741334,135.0,275.13333,2.672664,"{""type"":""Point"",""coordinates"":[130.09002371097955,48.14210929949253]}"
00000000000000000878,42,203,200,40,35,33,59,62,50,34,0,1,115,25,602,-97,83,29,-85,87,-30,-1,-35,-715,-246,-137,-35,-95,-142,31,1,9,1168,-108,22,2,-77,27,1,-3,3.1253335,270.0,0.06416778,99613.336,0.004418667,132.58333,274.92334,2.878664,"{""type"":""Point"",""coordinates"":[128.43290136379062,49.565039659354476]}"
00000000000000001a67,34,185,184,29,24,22,94,37,19,23,0,0,50,33,265,-144,72,30,-163,139,-38,0,-43,754,-253,-137,-41,-30,-195,52,-3,13,469,-190,-7,13,-159,89,-24,0,4.6118536,270.0,0.11583445,100757.336,0.004859334,139.75,275.09332,2.9953306,"{""type"":""Point"",""coordinates"":[134.39223129385994,47.70256233135121]}"
00000000000000001ac9,34,185,184,29,24,22,94,37,19,23,0,0,50,33,265,-144,72,30,-163,139,-38,0,-43,754,-253,-137,-41,-30,-195,52,-3,13,469,-190,-7,13,-159,89,-24,0,4.6118536,270.0,0.11583445,100757.336,0.004859334,139.75,275.09332,2.9953306,"{""type"":""Point"",""coordinates"":[134.39223129385994,47.70256233135121]}"
00000000000000001a8b,32,196,194,26,20,14,60,37,17,18,0,0,238,35,1422,-187,99,27,-107,116,-59,-3,-19,-1826,0,-222,-70,60,-128,-35,5,21,1986,-170,37,0,-79,71,-41,-6,2.3030121,272.0,0.06250112,98492.0,0.004565667,160.75,277.89667,2.7579973,"{""type"":""Point"",""coordinates"":[122.87915342913855,47.27352546439286]}"
